,covid_cases_geocode
3575,1703206
3576,3506904
3577,1703305
3578,1703602
3579,1703701
3580,3109253
3581,5002407
3582,2202075
3583,2202091
3584,4203907
3585,1703883
3586,1703891
3587,1704105
3588,3116001
3589,1705102
3590,1704600
3591,1705557
3592,1705607
3593,4204509
3594,2203107
3595,2906709
3596,2505352
3597,4107108
3598,4205001
3599,1707207
3600,3514205
3601,2203420
3602,2910602
3603,2702553
3604,3515350
3605,4108007
3606,3126505
3607,1708304
3608,5208400
3609,2104628
3610,3519204
3611,2912806
3612,2703205
3613,1710508
3614,2916005
3615,1710904
3616,1711100
3617,2917359
3618,2703403
3619,4112207
3620,1711506
3621,4112751
3622,5105101
3623,1711803
3624,4209177
3625,1711902
3626,1711951
3627,2918902
3628,2919108
3629,1712157
3630,5105580
3631,4210555
3632,2920908
3633,1712702
3634,3140605
3635,2106607
3636,1101203
3637,4211058
3638,1713700
3639,1713601
3640,2614303
3641,1713957
3642,1714203
3643,3144656
3644,5006002
3645,1715150
3646,1715259
3647,5215256
3648,2206951
3649,2705903
3650,1715705
3651,1716208
3652,3148202
3653,1716307
3654,1717008
3655,1717206
3656,1717503
3657,1717800
3658,1718006
3659,1718501
3660,2926509
3661,3542909
3662,3155504
3663,1718709
3664,4122602
3665,2513000
3666,1718840
3667,1718881
3668,1718899
3669,3159704
3670,1720002
3671,2929602
3672,1720853
3673,2708204
3674,2513984
3675,4216503
3676,4216404
3677,1720259
3678,1720903
3679,1720937
3680,1720978
3681,3168101
3682,5007976
3683,4321402
3684,5221197
3685,3169000
3686,2709202
3687,1721307
3688,4322525
3689,2903607
3690,5203609
3691,3108800
3692,4304408
3693,2907905
3694,4106001
3695,3118700
3696,1100080
3697,4106605
3698,3123205
3699,2911402
3700,4109005
3701,2205003
3702,2405108
3703,2918209
3704,2105922
3705,3138104
3706,2106102
3707,2205854
3708,2106359
3709,3144672
3710,2922730
3711,2107308
3712,2107902
3713,5006903
3714,3152808
3715,4215075
3716,2927606
3717,3547601
3718,3159803
3719,2513604
3720,2111904
3721,2111953
3722,2209658
3723,2110807
3724,2111672
3725,2614808
3726,3555802
3727,2901700
3728,2501351
3729,2201408
3730,2903953
3731,5204250
3732,3112703
3733,3126000
3734,4108320
3735,2204402
3736,5209150
3737,3521507
3738,4111209
3739,5004700
3740,4209458
3741,2406908
3742,2920809
3743,2407609
3744,3142007
3745,3532058
3746,4117305
3747,1101468
3748,2410405
3749,4120903
3750,4215406
3751,4123204
3752,5220504
3753,2930808
3754,5220009
3755,5108501
3756,4200200
3757,4200705
3758,5000708
3759,3103751
3760,2501153
3761,2902500
3762,2201960
3763,2602506
3764,5204003
3765,3111804
3766,3112505
3767,2906899
3768,3113503
3769,5205513
3770,3117504
3771,3118403
3772,2909604
3773,4204806
3774,2203271
3775,2204501
3776,4110052
3777,3131208
3778,5210901
3779,4113452
3780,4209904
3781,2919702
3782,5005400
3783,2206357
3784,3530201
3785,4116109
3786,5106190
3787,3147808
3788,2924652
3789,3540002
3790,4121307
3791,2926202
3792,4122156
3793,2927903
3794,2411429
3795,3165602
3796,3166956
3797,3161502
3798,4318606
3799,4125605
3800,3165008
3801,4126108
3802,3168051
3803,2931707
3804,2211357
3805,5000203
3806,4200556
3807,4101150
3808,2500536
3809,2601003
3810,2502102
3811,4203105
3812,2202117
3813,2701902
3814,4106456
3815,2909208
3816,3120151
3817,5103452
3818,3122355
3819,3122504
3820,3301603
3821,2910750
3822,3127800
3823,5104203
3824,4110003
3825,3130804
3826,4111001
3827,3134004
3828,3135209
3829,3136405
3830,3141702
3831,5214002
3832,4313060
3833,1101435
3834,3533254
3835,2510501
3836,4313904
3837,2512721
3838,3537503
3839,3155207
3840,2926806
3841,2927309
3842,2612802
3843,3547205
3844,3158607
3845,2209351
3846,3549508
3847,4319109
3848,4319604
3849,4127809
3850,4218905
3851,4219101
3852,2200251
3853,2902302
3854,4201703
3855,4301636
3856,2700904
3857,3107000
3858,4303202
3859,2202109
3860,3112406
3861,2202539
3862,3119609
3863,5206503
3864,2203255
3865,2907806
3866,3120003
3867,3121258
3868,4204905
3869,4306932
3870,4308052
3871,3515905
3872,3518107
3873,4310108
3874,2913507
3875,3520707
3876,4110656
3877,2204907
3878,2607406
3879,4310652
3880,3135001
3881,4209151
3882,2918357
3883,3137106
3884,3137502
3885,4209508
3886,2508505
3887,2920007
3888,2509057
3889,3142700
3890,4312476
3891,5214101
3892,5106299
3893,2409209
3894,3536604
3895,4213005
3896,2924678
3897,3152006
3898,5106828
3899,4214003
3900,4316733
3901,2209203
3902,2513356
3903,4123824
3904,4320305
3905,3167400
3906,2210706
3907,2929008
3908,4318507
3909,2210409
3910,2515203
3911,3168507
3912,4321626
3913,4322541
3914,2414803
3915,4323705
3916,5200100
3917,4200051
3918,4300109
3919,4100459
3920,5101308
3921,3104908
3922,2501534
3923,3105400
3924,2904753
3925,2503407
3926,2905008
3927,5204409
3928,3509809
3929,2906824
3930,4304689
3931,3114402
3932,2907202
3933,5103304
3934,3117801
3935,3512605
3936,2505006
3937,3121308
3938,4205159
3939,4307401
3940,5207808
3941,4108452
3942,5208152
3943,3127503
3944,4310405
3945,5104542
3946,2916708
3947,5004601
3948,5211404
3949,2406155
3950,3527900
3951,3528908
3952,5213509
3953,2922201
3954,5106315
3955,2923050
3956,4211751
3957,2923357
3958,3146909
3959,3535507
3960,2706422
3961,2923803
3962,2924207
3963,5218300
3964,2925105
3965,4120408
3966,5218904
3967,2928406
3968,5219704
3969,4317301
3970,3158508
3971,5107263
3972,2412302
3973,2929370
3974,3162609
3975,5220207
3976,2414001
3977,2931004
3978,2931103
3979,4127403
3980,4321808
3981,5221502
3982,2932002
3983,2414753
3984,3171402
3985,3501202
3986,2900801
3987,2300606
3988,4101200
3989,5001102
3990,4301305
3991,5101704
3992,3107802
3993,2502409
3994,2602407
3995,3109204
3996,3508207
3997,2906600
3998,4104428
3999,2907608
4000,3116704
4001,5103254
4002,4106100
4003,5003256
4004,3123528
4005,4309001
4006,4206405
4007,2912400
4008,4112504
4009,2205573
4010,4114351
4011,2920452
4012,4115101
4013,2921302
4014,3142304
4015,5108907
4016,2510303
4017,3145406
4018,4212270
4019,2924108
4020,2924504
4021,2924603
4022,3150703
4023,4119806
4024,4121752
4025,4122800
4026,2612554
4027,4215679
4028,3158300
4029,3160306
4030,4318200
4031,3163003
4032,2209971
4033,4216255
4034,4125100
4035,4319356
4036,4319802
4037,3100708
4038,3102050
4039,2901601
4040,5101258
4041,5204102
4042,3113107
4043,3114600
4044,4105003
4045,3115409
4046,4204756
4047,4205100
4048,4306957
4049,2403400
4050,2910859
4051,2403905
4052,4110409
4053,2607109
4054,2917201
4055,2405603
4056,2919801
4057,2922052
4058,4313953
4059,3535705
4060,3150000
4061,3150570
4062,3151909
4063,2927804
4064,2515708
4065,3163300
4066,2412401
4067,2414308
4068,3170503
4069,5200134
4070,4101606
4071,4300877
4072,4102901
4073,4103107
4074,4302501
4075,2603405
4076,5205307
4077,3126703
4078,4205605
4079,4109906
4080,4112108
4081,4112801
4082,3139102
4083,2920304
4084,3144706
4085,4120002
4086,5219506
4087,4217303
4088,3501509
4089,3102506
4090,2901304
4091,2902203
4092,4300901
4093,4102505
4094,4301651
4095,2906402
4096,5205059
4097,2202653
4098,4105706
4099,4305850
4100,2909307
4101,5206602
4102,4107009
4103,2505303
4104,4306304
4105,3514957
4106,3123858
4107,5207907
4108,3516507
4109,4309902
4110,4310413
4111,2917904
4112,2205300
4113,4112959
4114,5005251
4115,3138807
4116,2919959
4117,4115358
4118,2510006
4119,4116604
4120,3533304
4121,4117206
4122,2923407
4123,3535903
4124,5106307
4125,2511103
4126,4314506
4127,2410603
4128,2926657
4129,4316204
4130,5219456
4131,5107792
4132,3165909
4133,2930303
4134,4319125
4135,4322855
4136,4323754
4137,2933455
4138,2200053
4139,3102902
4140,3103009
4141,5001003
4142,3105707
4143,2502052
4144,4202503
4145,3507209
4146,2202083
4147,5102694
4148,4104451
4149,2906907
4150,2504074
4151,3114105
4152,5205455
4153,1100924
4154,5003108
4155,4204558
4156,3514700
4157,2910909
4158,3130408
4159,5210158
4160,2921054
4161,4210902
4162,4312377
4163,3156007
4164,5107743
4165,3157658
4166,4317806
4167,2614402
4168,2210938
4169,4318481
4170,2930766
4171,3553658
4172,4321477
4173,3555307
4174,2700102
4175,3103801
4176,4201604
4177,2904050
4178,3109303
4179,3509106
4180,5204854
4181,3114709
4182,4305405
4183,5206800
4184,2505600
4185,4205209
4186,2911105
4187,5208905
4188,3518859
4189,2912301
4190,2912509
4191,5210307
4192,3131802
4193,4310702
4194,5104609
4195,5211701
4196,3136108
4197,3525607
4198,2918506
4199,5213707
4200,3532306
4201,3145109
4202,4212239
4203,1505650
4204,2512200
4205,4315172
4206,2924058
4207,4215356
4208,2513851
4209,3549003
4210,5107305
4211,5220058
4212,2209906
4213,4217154
4214,4319406
4215,3170057
4216,5200175
4217,3100906
4218,5200159
4219,3102308
4220,4101309
4221,4301800
4222,2903706
4223,4202438
4224,2502300
4225,2904001
4226,2502904
4227,2904506
4228,3109402
4229,3110103
4230,4303608
4231,3113008
4232,2907103
4233,2907707
4234,4305801
4235,5206404
4236,4106852
4237,5103502
4238,4107405
4239,3128402
4240,5209804
4241,4309803
4242,2914307
4243,4310553
4244,3135076
4245,4112306
4246,3136504
4247,3136306
4248,3525805
4249,2205540
4250,3140555
4251,3531209
4252,3143203
4253,4312757
4254,3136603
4255,4313656
4256,3149200
4257,4119400
4258,2925006
4259,4314787
4260,4120150
4261,3541802
4262,3542107
4263,3542305
4264,3543204
4265,3154903
4266,3156452
4267,4123105
4268,5107248
4269,4123600
4270,3157708
4271,3167301
4272,2929255
4273,2931053
4274,4321006
4275,4321105
4276,2931608
4277,4127502
4278,2931806
4279,2932408
4280,3506201
4281,3107703
4282,4103156
4283,2201945
4284,4103503
4285,3111408
4286,4304713
4287,1100064
4288,3117207
4289,3117876
4290,3119708
4291,3512704
4292,1100072
4293,4205191
4294,2203800
4295,3130309
4296,3131604
4297,2917334
4298,4310900
4299,4311007
4300,4311601
4301,3527702
4302,3138906
4303,2920205
4304,3143153
4305,2921807
4306,2922250
4307,2922706
4308,3145356
4309,3533700
4310,4314076
4311,2513208
4312,3157500
4313,3164100
4314,3164308
4315,1101559
4316,5008008
4317,3170438
4318,3105103
4319,2902807
4320,3507704
4321,4202875
4322,2202554
4323,3118809
4324,2402808
4325,3122603
4326,2605301
4327,3128253
4328,3129004
4329,4110904
4330,3134400
4331,2205276
4332,3529104
4333,4115408
4334,3530409
4335,5108857
4336,3149952
4337,3152170
4338,4120853
4339,2925907
4340,4124400
4341,4318101
4342,3161809
4343,3169703
4344,4128559
4345,4128658
4346,3100302
4347,2901353
4348,2901403
4349,2901809
4350,2902609
4351,2903235
4352,4202131
4353,2903508
4354,2904209
4355,2904407
4356,2904308
4357,2904803
4358,2905305
4359,5102603
4360,2906105
4361,3112208
4362,2907400
4363,2907558
4364,4305116
4365,2908804
4366,2909000
4367,2909109
4368,2909406
4369,2910206
4370,2910305
4371,5207501
4372,2910776
4373,5103700
4374,3126208
4375,2911253
4376,2911303
4377,2911659
4378,2911857
4379,2912004
4380,2912202
4381,2912608
4382,2913101
4383,2913309
4384,2913408
4385,2914109
4386,2914208
4387,2914406
4388,2915304
4389,2915403
4390,2915809
4391,2916906
4392,2918100
4393,2918456
4394,4112900
4395,2918753
4396,2919009
4397,2919306
4398,2919603
4399,2919900
4400,2407302
4401,5213053
4402,2922805
4403,2922854
4404,2923035
4405,2924900
4406,4122008
4407,2926707
4408,4215687
4409,2928208
4410,5219712
4411,3551306
4412,2930006
4413,2929057
4414,2929404
4415,2930758
4416,5107941
4417,2931301
4418,2931400
4419,2933109
4420,2933406
4421,2900504
4422,5000856
4423,3503158
4424,4202537
4425,4202859
4426,3508306
4427,5002803
4428,4306452
4429,5004304
4430,5209937
4431,5104559
4432,3138658
4433,3141306
4434,3141603
4435,5213905
4436,4118451
4437,2207777
4438,2208601
4439,4215208
4440,4316303
4441,3544608
4442,4316428
4443,3157005
4444,4123501
4445,5219357
4446,2209450
4447,3160603
4448,3166204
4449,3168002
4450,3502002
4451,4201257
4452,3105509
4453,5101902
4454,4103479
4455,1100908
4456,5103056
4457,3120839
4458,3120870
4459,4104402
4460,3117836
4461,3513850
4462,2203859
4463,3127305
4464,5103858
4465,3128600
4466,3130705
4467,3131000
4468,3520905
4469,4207650
4470,5211008
4471,3135357
4472,3138674
4473,3140530
4474,2206605
4475,2407906
4476,5215207
4477,2207306
4478,3150505
4479,4315107
4480,3152600
4481,4121604
4482,3154200
4483,3155603
4484,3165503
4485,4126355
4486,2516151
4487,3162203
4488,3168804
4489,4128005
4490,3170529
4491,5222054
4492,4100202
4493,2200103
4494,3102407
4495,3502606
4496,3503000
4497,4102208
4498,3119203
4499,4305934
4500,3513207
4501,3119955
4502,4306551
4503,3123106
4504,3123403
4505,3131109
4506,3522000
4507,3133204
4508,3133907
4509,4311155
4510,4311981
4511,4115457
4512,4115754
4513,5006259
4514,4313425
4515,2207405
4516,3147709
4517,3536406
4518,4118709
4519,3150307
4520,4314498
4521,3153400
4522,3542800
4523,3157252
4524,3546504
4525,3163805
4526,4319307
4527,4125753
4528,3555356
4529,3104502
4530,3512100
4531,3120607
4532,5103809
4533,4309506
4534,3139706
4535,4312500
4536,5106802
4537,4123006
4538,3165701
4539,5107883
4540,3125507
4541,2514552
4542,3508801
4543,4106555
4544,4107504
4545,5103908
4546,3517109
4547,2206753
4548,5214804
4549,3145851
4550,4314456
4551,4316956
4552,3167608
4553,3161700
4554,4125456
4555,4127007
4556,2516805
4557,5002902
4558,4106803
4559,3126802
4560,2506202
4561,3519808
4562,3135050
4563,3138708
4564,3150158
4565,2209500
4566,3160959
4567,4127965
4568,2200277
4569,2201051
4570,5203906
4571,4305009
4572,4305124
4573,3115201
4574,4306072
4575,3129657
4576,3130002
4577,4113759
4578,2206696
4579,5214408
4580,5106208
4581,5215306
4582,5215405
4583,4315149
4584,3157302
4585,5219902
4586,2411908
4587,5220157
4588,2414456
4589,4100707
4590,4100509
4591,5101605
4592,2503902
4593,4304655
4594,4305959
4595,5207352
4596,3515194
4597,3515301
4598,5209903
4599,4207205
4600,4110300
4601,5004403
4602,4207759
4603,4310504
4604,4310538
4605,5212006
4606,2205458
4607,5105176
4608,4311254
4609,4113429
4610,3138625
4611,3527801
4612,2206050
4613,5214838
4614,4313086
4615,4313359
4616,2409605
4617,4213351
4618,4213302
4619,4315354
4620,3156502
4621,4217758
4622,2513943
4623,4126009
4624,5221551
4625,3556602
4626,2517407
4627,5200803
4628,4300661
4629,5100805
4630,3104700
4631,4103206
4632,4305207
4633,4107157
4634,4308003
4635,4108205
4636,4308433
4637,2304806
4638,5209408
4639,4206603
4640,3129707
4641,3134707
4642,3135902
4643,5005152
4644,2205557
4645,3137908
4646,4209706
4647,4210308
4648,5213772
4649,5214051
4650,5106000
4651,5214879
4652,3145372
4653,4314134
4654,3158102
4655,5219605
4656,3163607
4657,3555208
4658,5222203
4659,3171600
4660,3100401
4661,3100807
4662,2500577
4663,5200852
4664,5001508
4665,3109451
4666,4105201
4667,4306429
4668,3123908
4669,3127073
4670,3519253
4671,3136579
4672,3136520
4673,3136801
4674,4311627
4675,2609154
4676,4311759
4677,5106216
4678,3146255
4679,3146701
4680,4313805
4681,5216007
4682,5216452
4683,3152709
4684,4120606
4685,4119004
4686,4214508
4687,5007505
4688,3166709
4689,3162252
4690,3162401
4691,2210979
4692,4300570
4693,4301958
4694,3505351
4695,4202602
4696,5102850
4697,4304309
4698,4107546
4699,2204352
4700,5104500
4701,4310439
4702,2405900
4703,3525854
4704,4311429
4705,4210209
4706,3528809
4707,3530003
4708,3530904
4709,3531605
4710,3144904
4711,5215504
4712,3146552
4713,2207355
4714,5216809
4715,5217708
4716,5218052
4717,5106851
4718,3543600
4719,4214409
4720,2209377
4721,5107776
4722,2413557
4723,2209757
4724,4322376
4725,2211704
4726,3533809
4727,5100607
4728,4102109
4729,3105202
4730,3107505
4731,3108008
4732,4303400
4733,3115706
4734,3118106
4735,3121407
4736,3123007
4737,4306924
4738,4107538
4739,3125002
4740,3127370
4741,4108957
4742,3133402
4743,4111555
4744,3139300
4745,3144409
4746,5106158
4747,2206902
4748,4120358
4749,3153301
4750,4121109
4751,5007307
4752,4315909
4753,3156601
4754,3545100
4755,3545704
4756,2513505
4757,3158904
4758,3165560
4759,4126306
4760,3160801
4761,4216800
4762,3552908
4763,5221304
4764,5221908
4765,3108552
4766,4302907
4767,3118908
4768,3120201
4769,3122702
4770,4110607
4771,4111704
4772,3142601
4773,4117255
4774,3156809
4775,3162807
4776,3556958
4777,5202502
4778,3106507
4779,4103305
4780,5203939
4781,3109501
4782,3116407
4783,2202851
4784,5208301
4785,3132503
4786,5212956
4787,5106174
4788,3150539
4789,3541901
4790,5219001
4791,4318614
4792,3171808
4793,2201176
4794,4103370
4795,3110806
4796,3114550
4797,4305447
4798,4305871
4799,3120706
4800,5003751
4801,3515806
4802,3522653
4803,4209201
4804,2407252
4805,4117453
4806,3537008
4807,4314209
4808,3149705
4809,4314423
4810,3539707
4811,2512036
4812,4118907
4813,4315321
4814,5219100
4815,5219209
4816,5007554
4817,2210623
4818,4320552
4819,4216057
4820,3162450
4821,3503505
4822,3104809
4823,3108701
4824,3511904
4825,5103106
4826,4108106
4827,4111605
4828,2406007
4829,3136900
4830,2206308
4831,3532207
4832,4120101
4833,4214706
4834,3543501
4835,3159506
4836,3166006
4837,3552551
4838,5001243
4839,3104403
4840,3115102
4841,3126604
4842,5211305
4843,3135605
4844,3528700
4845,4115853
4846,5106273
4847,4117800
4848,4121802
4849,5107198
4850,4122701
4851,4317707
4852,4300455
4853,5101001
4854,3109600
4855,4305439
4856,3119807
4857,3121001
4858,3125705
4859,4107801
4860,3126307
4861,4110508
4862,5210562
4863,3134103
4864,3143450
4865,5213855
4866,3143708
4867,3144201
4868,5106281
4869,3145505
4870,3146404
4871,3146503
4872,4314308
4873,3154150
4874,5107156
4875,3156403
4876,5107750
4877,4123808
4878,3158201
4879,3160504
4880,4215901
4881,4125308
4882,3163409
4883,4319158
4884,3168309
4885,3168903
4886,3171907
4887,3172103
4888,3101201
4889,3101300
4890,3102852
4891,3103108
4892,3103306
4893,3103702
4894,3103207
4895,3103900
4896,3104304
4897,3104452
4898,3105004
4899,3105301
4900,3106655
4901,3106606
4902,3106804
4903,3107604
4904,3108255
4905,3108503
4906,4203154
4907,3110400
4908,3111309
4909,3111705
4910,3112059
4911,3112653
4912,3112901
4913,3113800
4914,3114808
4915,3114907
4916,3115474
4917,3116159
4918,3116100
4919,4305371
4920,3116506
4921,3116803
4922,3116902
4923,3117108
4924,3117405
4925,3117603
4926,3118205
4927,3118502
4928,3119005
4929,3119500
4930,3120409
4931,3120300
4932,3121506
4933,3122207
4934,3122454
4935,3122801
4936,3122900
4937,3123304
4938,3125200
4939,3125606
4940,3125408
4941,3125804
4942,3126406
4943,3126752
4944,3127057
4945,3127206
4946,3127339
4947,3127354
4948,3127404
4949,3127909
4950,3128204
4951,3128808
4952,3129103
4953,3129400
4954,3129905
4955,3130655
4956,4207577
4957,3132008
4958,3132800
4959,3134509
4960,2205151
4961,3134806
4962,3135456
4963,3135506
4964,3136553
4965,3136959
4966,3137536
4967,3138302
4968,3138351
4969,3138500
4970,3138682
4971,3140100
4972,3140407
4973,4312104
4974,3141009
4975,3141207
4976,3141504
4977,3529658
4978,3141900
4979,2609303
4980,3142254
4981,3142502
4982,3143005
4983,3143500
4984,3144375
4985,3145703
4986,3145802
4987,3146206
4988,4211892
4989,3146602
4990,3146750
4991,3147501
4992,3147956
4993,3148301
4994,3148400
4995,3148509
4996,3148756
4997,3148806
4998,3149101
4999,3149150
5000,3149408
5001,3149507
5002,3149606
5003,3148608
5004,3150109
5005,3150208
5006,3152131
5007,3153103
5008,3153608
5009,3153707
5010,3153806
5011,4315453
5012,3154408
5013,4122172
5014,3155009
5015,3155900
5016,3155108
5017,3156106
5018,3156205
5019,4122503
5020,3157278
5021,3157377
5022,3157401
5023,4316972
5024,3159209
5025,3159407
5026,3159357
5027,3158706
5028,3158805
5029,3159001
5030,3159100
5031,3160108
5032,3160207
5033,3165404
5034,3166303
5035,3166402
5036,3166501
5037,3165552
5038,3167806
5039,3161304
5040,3163102
5041,3163201
5042,3163508
5043,2209955
5044,3162658
5045,3163904
5046,3164001
5047,3164407
5048,3164902
5049,3165206
5050,3168200
5051,3168408
5052,4321352
5053,3169059
5054,4321709
5055,3169505
5056,4322301
5057,3169802
5058,3170305
5059,4322350
5060,3170602
5061,3171071
5062,3171154
5063,3171105
5064,3171709
5065,3100609
5066,2200806
5067,3527504
5068,4120309
5069,2410504
5070,4125209
5071,2400406
5072,5200555
5073,4204152
5074,5003157
5075,5206305
5076,4306353
5077,5207600
5078,2205532
5079,4116950
5080,5215801
5081,2209609
5082,4319364
5083,4126900
5084,4101655
5085,4103800
5086,5204953
5087,4111100
5088,4310751
5089,4116307
5090,4117271
5091,3534500
5092,4117404
5093,2207553
5094,4214151
5095,2410801
5096,3545506
5097,2209153
5098,4317954
5099,2513968
5100,4124707
5101,2210391
5102,5221080
5103,5108105
5104,5222302
5105,4308458
5106,3521200
5107,4116406
5108,4118857
5109,4119202
5110,5218789
5111,4125357
5112,4319372
5113,4219358
5114,4301859
5115,4302451
5116,4303707
5117,2202802
5118,5003900
5119,3534203
5120,4124301
5121,4318432
5122,4125803
5123,2210953
5124,4219408
5125,2200954
5126,4301750
5127,3510153
5128,5209606
5129,3532157
5130,4117057
5131,3534807
5132,4315750
5133,2210631
5134,4320701
5135,5101209
5136,4102703
5137,4202156
5138,2201988
5139,4305157
5140,4205555
5141,4206751
5142,5212709
5143,5005806
5144,4116802
5145,4117222
5146,4117297
5147,4314555
5148,4321329
5149,4107553
5150,5004809
5151,5006408
5152,3544509
5153,5007703
5154,4205431
5155,4107702
5156,5209457
5157,4109658
5158,4310579
5159,5106455
5160,4320263
5161,4126652
5162,2209559
5163,5221577
5164,4128302
5165,5000807
5166,4300851
5167,5204201
5168,4306700
5169,5212600
5170,4312617
5171,3540101
5172,5220686
5173,4318622
5174,5108204
5175,4323507
5176,4128807
5177,4101853
5178,5203104
5179,4103024
5180,4103040
5181,4103222
5182,4103958
5183,4304671
5184,4203253
5185,5207105
5186,4128633
5187,4307302
5188,4107520
5189,4107850
5190,4108551
5191,4108700
5192,4310462
5193,4207908
5194,4113254
5195,4311643
5196,4115739
5197,4116000
5198,4117214
5199,4119657
5200,4120200
5201,4122107
5202,4122651
5203,4123857
5204,4124608
5205,4125902
5206,4127882
5207,4128534
5208,4203402
5209,5003488
5210,2204550
5211,4311734
5212,4322327
5213,5000906
5214,4301206
5215,4304101
5216,2203602
5217,5004908
5218,3537701
5219,3547403
5220,5102793
5221,5103957
5222,2208551
5223,4202081
5224,4102752
5225,3547106
5226,5221007
5227,4304853
5228,5208103
5229,5213400
5230,5202353
5231,3507159
5232,4306056
5233,3525409
5234,2509602
5235,3533205
5236,4302238
5237,5215652
5238,2511004
5239,2512077
5240,4317756
5241,4319208
5242,4323101
5243,4300034
5244,4312450
5245,4214102
5246,4320651
5247,4306379
5248,4307104
5249,4210050
5250,4302220
5251,3532843
5252,4320354
5253,4202578
5254,4311718
5255,4211652
5256,4301875
5257,2204154
5258,4309571
5259,4313391
5260,4314068
5261,5200209
5262,5203575
5263,4302584
5264,4204178
5265,4304622
5266,4300471
5267,4305132
5268,4302204
5269,3526308
5270,4317004
5271,4320677
5272,4322533
5273,5206909
5274,2208858
5275,3513306
5276,4316477
5277,2203008
5278,4311130
5279,5212907
5280,4210704
5281,5216908
5282,4320321
5283,4309753
5284,5204656
5285,5206701
5286,4310876
5287,3549607
5288,4321493
5289,5221452
5290,2205359
5291,4314472
5292,3516101
5293,2205250
5294,4301503
5295,5214903
5296,4300554
5297,4310306
5298,3503356
5299,4311270
5300,4315008
5301,4218954
5302,4300638
5303,4315958
5304,3543105
5305,4315073
5306,4301073
5307,4315206
5308,2201002
5309,4322186
5310,4314464
5311,5219803
5312,4311239
5313,2202251
5314,4313037
5315,4320578
5316,5220702
5317,4308656
5318,4313441
5319,4314175
5320,4307815
5321,4305835
